,date,open,high,low,close,volume,average,barCount,ticker
2919,2019-12-19,14.75,14.89,14.33,14.42,0,0.0,573,VXN
2920,2019-12-20,14.26,14.65,14.02,14.47,0,0.0,605,VXN
2921,2019-12-23,14.47,15.17,14.47,15.16,0,0.0,421,VXN
2922,2019-12-24,15.16,15.5,15.1,15.14,0,0.0,270,VXN
2923,2019-12-26,15.14,15.58,15.05,15.07,0,0.0,442,VXN
2924,2019-12-27,15.07,16.51,15.07,16.36,0,0.0,632,VXN
2925,2019-12-30,16.37,18.51,16.37,17.9,0,0.0,840,VXN
2926,2019-12-31,17.91,18.51,16.89,16.89,0,0.0,736,VXN
2927,2020-01-02,16.9,17.07,15.77,16.0,0,0.0,709,VXN
2928,2020-01-03,17.47,17.55,16.21,16.95,0,0.0,955,VXN
2929,2020-01-06,16.95,18.38,16.95,17.19,0,0.0,840,VXN
2930,2020-01-07,17.25,17.88,16.86,17.15,0,0.0,842,VXN
2931,2020-01-08,17.15,17.47,16.11,16.93,0,0.0,903,VXN
2932,2020-01-09,16.21,16.94,16.04,16.04,0,0.0,959,VXN
2933,2020-01-10,16.04,16.6,15.86,16.48,0,0.0,945,VXN
2934,2020-01-13,16.47,17.26,15.26,15.57,0,0.0,865,VXN
2935,2020-01-14,15.82,16.65,15.03,15.83,0,0.0,992,VXN
2936,2020-01-15,15.83,16.17,15.54,15.54,0,0.0,924,VXN
2937,2020-01-16,15.54,15.54,14.71,14.95,0,0.0,793,VXN
2938,2020-01-17,14.84,15.43,14.7,14.97,0,0.0,779,VXN
2939,2020-01-21,14.97,17.0,14.97,16.22,0,0.0,913,VXN
2940,2020-01-22,16.23,16.61,15.5,16.49,0,0.0,899,VXN
2941,2020-01-23,16.88,17.56,16.23,16.23,0,0.0,1021,VXN
2942,2020-01-24,16.23,19.21,15.97,18.07,0,0.0,1304,VXN
2943,2020-01-27,21.43,21.87,20.37,21.46,0,0.0,1274,VXN
2944,2020-01-28,21.46,21.46,18.89,19.61,0,0.0,1107,VXN
2945,2020-01-29,19.62,20.52,18.63,19.57,0,0.0,1157,VXN
2946,2020-01-30,19.4,21.5,17.75,17.75,0,0.0,1296,VXN
2947,2020-01-31,19.54,22.44,19.54,21.33,0,0.0,1400,VXN
2948,2020-02-03,21.33,21.33,19.72,20.4,0,0.0,1251,VXN
2949,2020-02-04,20.35,20.35,18.03,18.45,0,0.0,1075,VXN
2950,2020-02-05,18.5,19.21,17.85,18.52,0,0.0,1157,VXN
2951,2020-02-06,18.84,19.03,18.25,18.41,0,0.0,976,VXN
2952,2020-02-07,18.41,19.95,18.41,19.42,0,0.0,1088,VXN
2953,2020-02-10,20.41,20.42,19.21,19.31,0,0.0,934,VXN
2954,2020-02-11,19.31,19.84,18.68,19.66,0,0.0,1058,VXN
2955,2020-02-12,19.67,19.67,17.97,18.04,0,0.0,860,VXN
2956,2020-02-13,18.03,19.49,17.97,18.46,0,0.0,1058,VXN
2957,2020-02-14,18.45,18.81,17.95,17.95,0,0.0,941,VXN
2958,2020-02-18,17.96,20.02,17.96,19.12,0,0.0,1024,VXN
2959,2020-02-19,19.13,19.13,18.06,18.58,0,0.0,749,VXN
2960,2020-02-20,18.57,21.89,18.57,20.33,0,0.0,1253,VXN
2961,2020-02-21,21.08,23.64,20.7,22.46,0,0.0,1296,VXN
2962,2020-02-24,22.46,31.29,22.46,29.23,0,0.0,1396,VXN
2963,2020-02-25,29.18,32.48,26.21,31.03,0,0.0,1444,VXN
2964,2020-02-26,30.99,32.0,27.6,30.38,0,0.0,1406,VXN
2965,2020-02-27,30.38,41.0,30.38,41.0,0,0.0,1457,VXN
2966,2020-02-28,40.91,49.16,40.91,43.13,0,0.0,1420,VXN
2967,2020-03-02,39.79,41.32,33.4,35.1,0,0.0,1452,VXN
2968,2020-03-03,35.1,41.83,30.33,39.33,0,0.0,1427,VXN
2969,2020-03-04,39.33,39.33,32.5,33.54,0,0.0,1453,VXN
2970,2020-03-05,37.64,44.55,36.05,41.4,0,0.0,1451,VXN
2971,2020-03-06,48.47,50.89,43.51,43.97,0,0.0,1426,VXN
2972,2020-03-09,44.16,57.29,44.16,53.68,0,0.0,1304,VXN
2973,2020-03-10,53.68,54.71,46.72,47.43,0,0.0,1487,VXN
2974,2020-03-11,47.14,53.52,47.14,50.7,0,0.0,1432,VXN
2975,2020-03-12,50.72,67.83,50.65,67.83,0,0.0,1293,VXN
2976,2020-03-13,67.95,68.66,50.35,51.84,0,0.0,1372,VXN
2977,2020-03-16,51.01,82.47,51.01,80.08,0,0.0,1343,VXN
2978,2020-03-17,75.49,79.84,67.44,71.55,0,0.0,1456,VXN
2979,2020-03-18,71.55,84.67,69.06,74.22,0,0.0,1287,VXN
2980,2020-03-19,74.08,79.95,65.87,69.12,0,0.0,1416,VXN
2981,2020-03-20,68.44,68.44,54.94,63.85,0,0.0,1387,VXN
2982,2020-03-23,63.85,67.28,57.37,58.36,0,0.0,1457,VXN
2983,2020-03-24,58.42,58.42,49.04,56.95,0,0.0,1420,VXN
2984,2020-03-25,57.24,62.64,57.24,60.99,0,0.0,1425,VXN
2985,2020-03-26,60.93,60.93,55.8,57.6,0,0.0,1374,VXN
2986,2020-03-27,57.6,62.52,57.6,61.38,0,0.0,1392,VXN
2987,2020-03-30,61.52,61.52,54.78,55.04,0,0.0,1361,VXN
2988,2020-03-31,55.02,55.02,50.16,51.29,0,0.0,1376,VXN
2989,2020-04-01,51.26,55.69,51.1,54.29,0,0.0,1390,VXN
2990,2020-04-02,54.04,54.04,48.62,48.91,0,0.0,1411,VXN
2991,2020-04-03,48.69,48.69,44.87,44.87,0,0.0,1362,VXN
2992,2020-04-06,44.87,44.87,40.78,42.93,0,0.0,1303,VXN
2993,2020-04-07,42.92,45.53,42.33,44.69,0,0.0,1374,VXN
2994,2020-04-08,44.69,44.88,41.92,42.34,0,0.0,1292,VXN
2995,2020-04-09,42.37,43.5,41.24,41.36,0,0.0,1367,VXN
2996,2020-04-13,41.36,44.72,41.34,41.34,0,0.0,1335,VXN
2997,2020-04-14,41.26,41.26,37.76,38.33,0,0.0,1263,VXN
2998,2020-04-15,38.35,42.22,38.35,40.85,0,0.0,1337,VXN
2999,2020-04-16,40.84,42.77,39.26,40.36,0,0.0,1367,VXN
3000,2020-04-17,40.34,40.4,38.24,38.37,0,0.0,1308,VXN
3001,2020-04-20,38.39,43.85,38.36,43.85,0,0.0,1309,VXN
3002,2020-04-21,43.93,47.88,43.93,45.37,0,0.0,1442,VXN
3003,2020-04-22,45.31,45.31,41.83,42.37,0,0.0,1292,VXN
3004,2020-04-23,40.99,42.21,39.95,41.66,0,0.0,1338,VXN
3005,2020-04-24,41.66,41.66,36.28,36.5,0,0.0,1302,VXN
3006,2020-04-27,36.51,36.51,34.77,35.26,0,0.0,1279,VXN
3007,2020-04-28,35.26,37.41,34.26,36.61,0,0.0,1362,VXN
3008,2020-04-29,36.61,36.67,32.85,32.85,0,0.0,1279,VXN
3009,2020-04-30,32.91,36.51,32.91,35.28,0,0.0,1353,VXN
3010,2020-05-01,35.28,39.46,35.28,37.76,0,0.0,1396,VXN
3011,2020-05-04,37.79,40.13,36.59,36.86,0,0.0,1295,VXN
3012,2020-05-05,36.83,36.86,33.42,35.37,0,0.0,1194,VXN
3013,2020-05-06,35.36,35.82,33.86,35.6,0,0.0,1304,VXN
3014,2020-05-07,35.6,35.6,32.87,33.58,0,0.0,1225,VXN
3015,2020-05-08,33.53,33.62,30.64,30.64,0,0.0,1148,VXN
3016,2020-05-11,30.71,31.79,28.52,28.82,0,0.0,1242,VXN
3017,2020-05-12,28.82,33.3,26.91,33.3,0,0.0,1306,VXN
3018,2020-05-13,33.3,38.54,31.71,36.12,0,0.0,1440,VXN
3019,2020-05-14,36.07,39.83,33.55,33.79,0,0.0,1436,VXN
3020,2020-05-15,34.96,36.45,32.3,33.49,0,0.0,1417,VXN
3021,2020-05-18,33.49,33.49,29.17,30.22,0,0.0,1246,VXN
3022,2020-05-19,29.94,30.92,29.11,30.74,0,0.0,1209,VXN
3023,2020-05-20,30.77,30.77,28.52,29.12,0,0.0,1211,VXN
3024,2020-05-21,29.08,31.55,28.58,30.73,0,0.0,1335,VXN
3025,2020-05-22,30.73,31.34,29.33,29.36,0,0.0,1223,VXN
3026,2020-05-26,29.11,29.68,28.58,29.42,0,0.0,1218,VXN
3027,2020-05-27,29.37,32.81,28.92,29.52,0,0.0,1325,VXN
3028,2020-05-28,29.46,30.89,28.9,29.68,0,0.0,1301,VXN
3029,2020-05-29,30.33,31.16,27.96,27.96,0,0.0,1372,VXN
3030,2020-06-01,30.46,30.77,28.76,28.99,0,0.0,1141,VXN
3031,2020-06-02,28.99,29.85,27.52,27.68,0,0.0,1154,VXN
3032,2020-06-03,27.7,28.13,26.68,27.45,0,0.0,1123,VXN
3033,2020-06-04,27.21,27.93,26.58,27.43,0,0.0,1263,VXN
3034,2020-06-05,27.43,27.43,25.28,25.53,0,0.0,1208,VXN
3035,2020-06-08,25.53,27.37,25.53,26.8,0,0.0,1022,VXN
3036,2020-06-09,26.8,28.7,26.65,28.7,0,0.0,1105,VXN
3037,2020-06-10,27.19,29.86,27.19,29.32,0,0.0,1246,VXN
3038,2020-06-11,32.34,37.8,30.2,36.81,0,0.0,1419,VXN
3039,2020-06-12,33.59,40.61,33.19,35.49,0,0.0,1437,VXN
0,2007-11-20,32.43,33.11,30.26,31.73,0,0.0,1257,RVX
1,2007-11-21,31.22,32.76,31.1,32.63,0,0.0,1217,RVX
2,2007-11-23,32.32,32.45,31.95,32.4,0,0.0,493,RVX
3,2007-11-26,33.79,35.39,28.38,35.39,0,0.0,1077,RVX
4,2007-11-27,34.75,34.83,32.17,32.17,0,0.0,1158,RVX
5,2007-11-28,31.49,31.49,30.11,30.52,0,0.0,974,RVX
6,2007-11-29,30.86,30.93,30.15,30.28,0,0.0,1055,RVX
7,2007-11-30,29.15,29.83,28.73,29.8,0,0.0,987,RVX
8,2007-12-03,30.67,31.11,30.35,30.97,0,0.0,748,RVX
9,2007-12-04,31.75,32.14,30.36,30.55,0,0.0,936,RVX
10,2007-12-05,29.46,30.26,29.2,29.41,0,0.0,941,RVX
11,2007-12-06,29.6,29.61,27.54,27.59,0,0.0,883,RVX
12,2007-12-07,27.46,27.75,26.81,26.94,0,0.0,951,RVX
13,2007-12-10,27.62,27.7,26.8,27.16,0,0.0,861,RVX
14,2007-12-11,27.02,30.33,25.79,30.33,0,0.0,1034,RVX
15,2007-12-12,28.05,30.26,27.41,29.59,0,0.0,1047,RVX
16,2007-12-13,30.53,30.9,29.28,29.31,0,0.0,1189,RVX
17,2007-12-14,30.3,30.37,28.98,29.94,0,0.0,951,RVX
18,2007-12-17,31.07,31.18,30.2,30.63,0,0.0,1050,RVX
19,2007-12-18,29.98,29.98,28.18,28.59,0,0.0,1070,RVX
20,2007-12-19,28.85,28.92,27.48,27.68,0,0.0,1036,RVX
21,2007-12-20,27.01,27.54,26.33,26.35,0,0.0,987,RVX
22,2007-12-21,25.31,25.32,24.3,24.39,0,0.0,918,RVX
23,2007-12-24,24.92,24.94,23.86,24.02,0,0.0,435,RVX
24,2007-12-26,24.76,25.15,23.68,24.31,0,0.0,752,RVX
25,2007-12-27,24.8,27.04,24.64,26.99,0,0.0,908,RVX
26,2007-12-28,26.14,27.6,25.72,27.53,0,0.0,835,RVX
27,2008-01-02,29.29,30.4,29.01,29.4,0,0.0,1021,RVX
28,2008-01-04,30.49,30.8,29.43,30.44,0,0.0,1071,RVX
29,2008-01-07,31.11,31.21,29.12,29.88,0,0.0,1150,RVX
30,2008-01-08,29.54,31.16,28.65,31.15,0,0.0,1153,RVX
31,2008-01-09,31.04,31.26,29.5,29.5,0,0.0,1166,RVX
32,2008-01-10,30.31,30.4,27.94,28.83,0,0.0,1204,RVX
33,2008-01-11,29.26,30.12,28.84,29.92,0,0.0,1200,RVX
34,2008-01-14,29.86,30.25,29.31,29.66,0,0.0,1155,RVX
35,2008-01-15,30.56,30.56,29.45,30.07,0,0.0,1096,RVX
36,2008-01-16,30.43,30.5,29.39,30.06,0,0.0,1102,RVX
37,2008-01-17,29.8,32.58,29.38,32.46,0,0.0,1212,RVX
38,2008-01-18,31.79,33.45,29.91,31.82,0,0.0,1201,RVX
39,2008-01-22,39.19,41.97,34.51,35.2,0,0.0,1304,RVX
40,2008-01-23,37.58,37.77,32.94,32.99,0,0.0,1266,RVX
41,2008-01-24,32.24,33.65,31.5,32.86,0,0.0,1204,RVX
42,2008-01-25,31.35,34.8,31.26,34.4,0,0.0,1211,RVX
43,2008-01-28,35.08,36.04,33.32,33.32,0,0.0,1123,RVX
44,2008-01-29,32.63,33.94,32.53,32.53,0,0.0,1083,RVX
45,2008-01-30,32.83,35.29,30.61,32.86,0,0.0,1113,RVX
46,2008-01-31,34.17,34.38,30.79,31.63,0,0.0,1177,RVX
47,2008-02-01,30.93,31.64,29.63,29.9,0,0.0,1061,RVX
48,2008-02-04,30.73,31.85,30.66,31.28,0,0.0,1024,RVX
49,2008-02-05,32.78,34.53,32.39,34.47,0,0.0,1180,RVX
50,2008-02-06,33.66,34.62,32.68,34.6,0,0.0,1132,RVX
51,2008-02-07,35.13,35.48,32.86,33.6,0,0.0,1155,RVX
52,2008-02-08,33.74,34.64,32.8,33.56,0,0.0,1120,RVX
53,2008-02-11,34.6,35.7,32.51,32.65,0,0.0,1269,RVX
54,2008-02-12,32.27,32.38,30.24,31.83,0,0.0,1213,RVX
55,2008-02-13,30.76,30.76,28.91,29.0,0,0.0,1226,RVX
56,2008-02-14,28.87,30.15,28.8,29.66,0,0.0,1107,RVX
57,2008-02-15,30.22,30.38,28.73,29.3,0,0.0,1216,RVX
58,2008-02-19,29.93,30.75,22.57,30.28,0,0.0,1168,RVX
59,2008-02-20,30.0,31.22,29.27,29.27,0,0.0,1200,RVX
60,2008-02-21,29.19,30.07,28.31,29.93,0,0.0,1189,RVX
61,2008-02-22,29.64,31.09,29.41,29.46,0,0.0,1179,RVX
62,2008-02-25,29.58,30.69,28.16,28.27,0,0.0,1116,RVX
63,2008-02-26,28.28,28.92,26.86,27.96,0,0.0,1144,RVX
64,2008-02-27,28.1,28.99,27.65,28.31,0,0.0,1041,RVX
65,2008-02-28,28.38,29.95,28.38,29.29,0,0.0,1120,RVX
66,2008-02-29,29.53,31.91,29.53,31.63,0,0.0,1005,RVX
67,2008-03-03,32.71,33.32,32.06,32.06,0,0.0,1101,RVX
68,2008-03-04,32.64,32.91,31.06,31.17,0,0.0,1148,RVX
69,2008-03-05,30.84,30.96,29.68,30.32,0,0.0,1065,RVX
70,2008-03-06,30.71,32.66,30.51,32.63,0,0.0,1077,RVX
71,2008-03-07,33.18,33.18,31.49,32.13,0,0.0,1083,RVX
72,2008-03-10,32.1,33.6,32.1,33.38,0,0.0,1070,RVX
73,2008-03-11,31.23,32.33,30.57,30.57,0,0.0,1023,RVX
74,2008-03-12,30.42,31.59,29.45,31.49,0,0.0,1022,RVX
75,2008-03-13,31.47,32.85,30.76,31.12,0,0.0,1113,RVX
76,2008-03-14,31.26,36.31,30.42,34.81,0,0.0,1376,RVX
77,2008-03-17,38.53,38.69,35.59,36.43,0,0.0,1234,RVX
78,2008-03-18,36.33,36.33,31.68,31.97,0,0.0,1112,RVX
79,2008-03-19,31.9,34.09,30.6,34.09,0,0.0,1242,RVX
80,2008-03-20,34.33,34.33,27.38,32.0,0,0.0,1141,RVX
81,2008-03-24,32.51,33.25,30.22,30.97,0,0.0,1069,RVX
82,2008-03-25,30.81,31.52,30.39,30.68,0,0.0,1111,RVX
83,2008-03-26,30.7,32.1,30.37,30.74,0,0.0,1050,RVX
84,2008-03-27,30.6,31.57,30.12,31.47,0,0.0,1109,RVX
85,2008-03-28,31.23,31.61,30.7,31.56,0,0.0,1009,RVX
86,2008-03-31,31.45,32.66,31.0,31.41,0,0.0,979,RVX
87,2008-04-01,31.56,31.56,28.88,29.04,0,0.0,948,RVX
88,2008-04-02,28.88,29.13,28.31,28.66,0,0.0,1009,RVX
89,2008-04-03,29.31,29.48,28.15,28.65,0,0.0,997,RVX
90,2008-04-04,28.48,28.56,26.75,27.25,0,0.0,995,RVX
91,2008-04-07,27.2,27.92,26.87,27.67,0,0.0,968,RVX
92,2008-04-08,28.41,28.41,27.13,27.45,0,0.0,901,RVX
93,2008-04-09,27.18,28.89,27.18,28.67,0,0.0,948,RVX
94,2008-04-10,28.29,28.9,26.78,27.22,0,0.0,945,RVX
95,2008-04-11,27.08,28.56,27.08,28.36,0,0.0,929,RVX
96,2008-04-14,29.36,29.54,28.67,28.96,0,0.0,975,RVX
97,2008-04-15,28.92,29.1,27.85,27.98,0,0.0,1003,RVX
98,2008-04-16,27.22,27.22,25.63,25.91,0,0.0,974,RVX
99,2008-04-17,26.29,26.83,26.27,26.43,0,0.0,1018,RVX
100,2008-04-18,24.74,25.34,24.11,24.65,0,0.0,985,RVX
101,2008-04-21,25.02,27.74,25.02,25.58,0,0.0,840,RVX
102,2008-04-22,25.67,27.31,25.67,26.27,0,0.0,949,RVX
103,2008-04-23,26.19,26.42,25.37,25.63,0,0.0,927,RVX
104,2008-04-24,25.7,26.17,24.21,24.55,0,0.0,961,RVX
105,2008-04-25,24.26,25.15,23.64,23.9,0,0.0,960,RVX
106,2008-04-28,24.51,24.77,23.68,23.94,0,0.0,841,RVX
107,2008-04-29,24.1,25.02,24.0,24.94,0,0.0,858,RVX
108,2008-04-30,24.9,25.46,24.53,25.23,0,0.0,936,RVX
109,2008-05-01,25.27,25.35,23.35,23.48,0,0.0,921,RVX
110,2008-05-02,23.54,23.54,19.13,23.03,0,0.0,945,RVX
111,2008-05-05,23.49,24.09,23.49,23.71,0,0.0,781,RVX
112,2008-05-06,24.07,24.26,23.19,23.6,0,0.0,921,RVX
113,2008-05-07,23.55,24.93,23.17,24.83,0,0.0,838,RVX
114,2008-05-08,24.6,24.82,23.99,24.04,0,0.0,976,RVX
115,2008-05-09,24.53,24.69,23.91,23.98,0,0.0,879,RVX
116,2008-05-12,24.03,24.15,22.47,22.59,0,0.0,1071,RVX
117,2008-05-13,22.53,23.18,21.97,22.05,0,0.0,1172,RVX
118,2008-05-14,22.17,22.55,21.36,22.46,0,0.0,1052,RVX
119,2008-05-15,22.62,22.95,21.73,21.77,0,0.0,1052,RVX
120,2008-05-16,21.84,23.5,21.39,22.27,0,0.0,1034,RVX
121,2008-05-19,22.37,23.28,21.37,22.63,0,0.0,1002,RVX
122,2008-05-20,22.33,23.59,22.33,22.55,0,0.0,1133,RVX
123,2008-05-21,21.76,23.2,21.28,22.97,0,0.0,1100,RVX
124,2008-05-22,23.08,23.09,21.74,22.31,0,0.0,1040,RVX
125,2008-05-23,22.47,24.09,22.4,23.63,0,0.0,1048,RVX
126,2008-05-27,25.07,25.12,23.88,23.89,0,0.0,918,RVX
127,2008-05-30,21.89,22.0,21.25,21.41,0,0.0,817,RVX
128,2008-06-02,21.23,24.15,21.23,23.21,0,0.0,991,RVX
129,2008-06-03,23.23,24.74,22.67,23.85,0,0.0,989,RVX
130,2008-06-04,24.13,24.46,22.92,23.71,0,0.0,1026,RVX
131,2008-06-05,23.55,23.72,22.03,22.03,0,0.0,977,RVX
132,2008-06-06,21.77,25.8,21.77,25.78,0,0.0,1039,RVX
133,2008-06-09,25.88,27.74,25.87,26.64,0,0.0,1105,RVX
134,2008-06-10,27.38,27.56,25.95,26.13,0,0.0,1156,RVX
135,2008-06-11,26.29,27.22,26.06,27.06,0,0.0,1131,RVX
136,2008-06-12,26.32,27.34,25.49,26.66,0,0.0,1035,RVX
137,2008-06-13,26.0,26.0,24.66,24.66,0,0.0,1042,RVX
138,2008-06-16,24.5,25.6,23.81,23.99,0,0.0,1019,RVX
139,2008-06-17,24.14,24.27,23.54,23.93,0,0.0,1060,RVX
140,2008-06-18,23.94,25.57,23.94,25.08,0,0.0,1059,RVX
141,2008-06-19,25.11,25.81,24.17,24.27,0,0.0,1116,RVX
142,2008-06-20,24.23,26.96,24.23,26.41,0,0.0,969,RVX
143,2008-06-23,26.36,27.58,22.26,27.26,0,0.0,1037,RVX
144,2008-06-24,27.61,28.46,27.13,28.1,0,0.0,809,RVX
145,2008-06-25,28.24,28.24,25.57,26.07,0,0.0,914,RVX
146,2008-06-26,27.11,28.45,27.1,28.19,0,0.0,1078,RVX
147,2008-06-27,28.19,28.65,27.71,27.86,0,0.0,1065,RVX
148,2008-06-30,28.58,28.82,27.75,28.56,0,0.0,980,RVX
149,2008-07-01,29.36,29.99,28.1,28.12,0,0.0,1131,RVX
150,2008-07-02,28.13,30.3,27.6,30.3,0,0.0,1106,RVX
151,2008-07-03,30.65,31.26,29.37,29.79,0,0.0,617,RVX
152,2008-07-07,30.51,31.51,29.54,30.29,0,0.0,1161,RVX
153,2008-07-08,30.35,30.57,27.25,27.34,0,0.0,1141,RVX
154,2008-07-09,27.36,30.17,27.21,30.13,0,0.0,1149,RVX
155,2008-07-10,30.29,31.31,29.56,30.13,0,0.0,1142,RVX
156,2008-07-11,30.04,33.71,29.8,31.03,0,0.0,1253,RVX
157,2008-07-14,30.91,33.48,30.84,32.94,0,0.0,1307,RVX
158,2008-07-15,33.2,35.37,31.37,32.8,0,0.0,1313,RVX
159,2008-07-16,32.58,33.0,29.9,29.98,0,0.0,1163,RVX
160,2008-07-17,30.15,30.27,28.84,29.23,0,0.0,1082,RVX
161,2008-07-18,29.75,30.5,28.67,28.81,0,0.0,980,RVX
162,2008-07-21,28.97,29.21,27.85,28.16,0,0.0,982,RVX
163,2008-07-22,28.69,28.77,25.19,25.24,0,0.0,1091,RVX
164,2008-07-23,25.58,26.34,24.28,25.8,0,0.0,1139,RVX
165,2008-07-24,25.57,27.89,25.57,27.69,0,0.0,1093,RVX
166,2008-07-25,27.09,27.5,26.15,26.65,0,0.0,971,RVX
167,2008-07-28,27.57,28.25,27.28,28.21,0,0.0,1002,RVX
168,2008-07-29,28.14,28.2,26.45,26.48,0,0.0,963,RVX
169,2008-07-30,26.49,26.8,25.52,25.74,0,0.0,990,RVX
170,2008-07-31,26.65,26.65,25.38,26.48,0,0.0,1037,RVX
171,2008-08-01,26.04,27.22,25.78,25.95,0,0.0,1086,RVX
172,2008-08-04,26.74,28.17,26.74,27.75,0,0.0,965,RVX
173,2008-08-05,26.97,27.1,20.35,25.83,0,0.0,872,RVX
174,2008-08-06,26.12,26.49,24.48,24.79,0,0.0,968,RVX
175,2008-08-07,24.75,26.1,24.49,25.83,0,0.0,981,RVX
176,2008-08-08,25.48,25.9,23.72,24.42,0,0.0,920,RVX
177,2008-08-11,24.41,24.94,22.73,24.64,0,0.0,1214,RVX
178,2008-08-12,24.5,25.44,24.42,25.11,0,0.0,1129,RVX
179,2008-08-13,25.54,26.45,24.6,25.25,0,0.0,1139,RVX
180,2008-08-14,25.9,25.9,23.74,24.18,0,0.0,1092,RVX
181,2008-08-15,23.48,24.64,23.04,23.99,0,0.0,1119,RVX
182,2008-08-18,23.99,26.07,22.78,25.72,0,0.0,1021,RVX
183,2008-08-19,26.11,26.74,26.05,26.12,0,0.0,1074,RVX
184,2008-08-20,26.01,26.36,25.19,25.39,0,0.0,1121,RVX
185,2008-08-21,25.41,26.2,24.33,24.9,0,0.0,1073,RVX
186,2008-08-22,25.08,25.08,23.35,23.78,0,0.0,973,RVX
187,2008-08-25,25.93,26.66,25.93,26.36,0,0.0,690,RVX
188,2008-08-26,26.29,26.61,25.8,25.85,0,0.0,895,RVX
189,2008-08-27,25.75,25.92,24.67,24.93,0,0.0,853,RVX
190,2008-08-28,24.77,24.9,23.94,24.04,0,0.0,840,RVX
191,2008-08-29,24.15,25.11,24.15,25.02,0,0.0,704,RVX
192,2008-09-02,25.28,27.14,24.88,26.57,0,0.0,1030,RVX
193,2008-09-03,26.53,27.17,26.03,26.08,0,0.0,976,RVX
194,2008-09-04,25.91,28.46,25.91,28.1,0,0.0,993,RVX
195,2008-09-05,28.48,29.19,27.25,27.52,0,0.0,1050,RVX
196,2008-09-08,26.33,28.61,25.92,27.53,0,0.0,1133,RVX
197,2008-09-09,27.51,29.92,26.85,29.92,0,0.0,1167,RVX
198,2008-09-10,29.79,30.07,28.14,28.54,0,0.0,1135,RVX
199,2008-09-11,29.47,30.88,29.11,29.2,0,0.0,1115,RVX
200,2008-09-12,29.73,30.88,29.15,30.0,0,0.0,1155,RVX
201,2008-09-15,29.61,35.46,29.61,34.44,0,0.0,1059,RVX
202,2008-09-16,36.11,36.57,32.94,33.02,0,0.0,1122,RVX
203,2008-09-17,32.87,38.64,32.87,38.64,0,0.0,1293,RVX
204,2008-09-18,37.74,43.98,36.04,36.86,0,0.0,1392,RVX
205,2008-09-19,36.33,38.45,28.12,37.37,0,0.0,1135,RVX
206,2008-09-22,36.4,37.54,34.88,37.34,0,0.0,1152,RVX
207,2008-09-23,36.39,38.25,35.99,37.95,0,0.0,1100,RVX
208,2008-09-24,38.26,39.48,36.7,38.95,0,0.0,1110,RVX
209,2008-09-25,38.93,38.93,35.85,36.38,0,0.0,987,RVX
210,2008-09-26,36.37,39.54,36.37,38.34,0,0.0,1028,RVX
211,2008-09-29,40.27,48.32,40.27,48.16,0,0.0,1174,RVX
212,2008-09-30,45.74,46.22,41.18,41.44,0,0.0,942,RVX
213,2008-10-01,41.72,44.0,41.72,42.47,0,0.0,1062,RVX
214,2008-10-02,42.18,50.11,42.18,49.91,0,0.0,1081,RVX
215,2008-10-03,48.9,50.4,45.19,50.4,0,0.0,1241,RVX
216,2008-10-06,49.91,61.57,49.91,55.11,0,0.0,1357,RVX
217,2008-10-07,55.1,57.84,51.22,57.61,0,0.0,1398,RVX
218,2008-10-08,57.51,63.16,56.84,61.9,0,0.0,1438,RVX
219,2008-10-09,62.01,66.04,56.4,65.06,0,0.0,1372,RVX
220,2008-10-10,67.08,73.75,66.98,69.85,0,0.0,1264,RVX
221,2008-10-13,70.69,80.0,67.05,67.05,0,0.0,1338,RVX
222,2008-10-14,65.63,69.77,61.71,66.12,0,0.0,1300,RVX
223,2008-10-15,65.33,74.96,65.33,74.96,0,0.0,1379,RVX
224,2008-10-16,73.89,87.14,71.55,72.94,0,0.0,1478,RVX
225,2008-10-17,75.67,78.53,65.47,70.87,0,0.0,1407,RVX
226,2008-10-20,71.19,71.19,57.88,57.88,0,0.0,1358,RVX
227,2008-10-21,57.47,60.68,57.23,59.18,0,0.0,1333,RVX
228,2008-10-22,57.49,76.52,57.49,73.59,0,0.0,1399,RVX
229,2008-10-23,71.72,83.32,63.54,75.49,0,0.0,1443,RVX
230,2008-10-24,73.93,87.02,73.93,81.8,0,0.0,1464,RVX
231,2008-10-27,83.98,87.28,65.71,83.89,0,0.0,1353,RVX
232,2008-10-28,80.02,84.4,62.57,73.28,0,0.0,1359,RVX
233,2008-10-29,73.94,76.08,69.44,73.54,0,0.0,1382,RVX
234,2008-10-30,74.39,74.39,68.86,68.86,0,0.0,1380,RVX
235,2008-10-31,67.96,69.92,62.75,64.19,0,0.0,1346,RVX
236,2008-11-03,65.52,65.66,60.57,60.89,0,0.0,1261,RVX
237,2008-11-04,60.21,60.21,53.74,55.84,0,0.0,1252,RVX
238,2008-11-05,55.85,60.3,55.01,60.3,0,0.0,1283,RVX
239,2008-11-06,61.34,68.36,59.93,67.44,0,0.0,1307,RVX
240,2008-11-07,66.5,66.5,61.58,61.58,0,0.0,1296,RVX
241,2008-11-10,59.66,65.23,57.96,63.81,0,0.0,1243,RVX
242,2008-11-11,62.51,67.97,62.51,64.94,0,0.0,1303,RVX
243,2008-11-12,65.14,70.86,65.14,70.69,0,0.0,1272,RVX
244,2008-11-13,70.2,74.5,61.56,61.56,0,0.0,1389,RVX
245,2008-11-14,65.27,70.83,64.89,70.83,0,0.0,1343,RVX
